heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
45deg,HL29,1,0.5000,3.0500,Mooring3,141.1996,141.3048,144.0396,0.3864
45deg,HL29,1,0.5000,3.0500,Mooring4,159.8885,159.9480,161.9811,0.3543
45deg,HL29,1,0.5000,3.0500,Mooring5,163.7452,163.7150,164.5185,0.0767
45deg,HL29,1,0.5000,3.0500,Mooring6,146.7230,146.7130,147.8186,0.0217
45deg,HL29,1,0.5000,3.0500,Mooring7,149.8434,149.8379,150.6550,0.0624
45deg,HL29,1,0.5000,3.0500,Mooring8,158.7684,158.7947,160.0231,0.2407
45deg,HL29,2,0.8300,3.9300,Mooring1,157.6168,157.6192,160.3381,0.3575
45deg,HL29,2,0.8300,3.9300,Mooring2,143.7749,143.8627,148.6259,0.4554
45deg,HL29,2,0.8300,3.9300,Mooring3,139.3274,139.4594,145.8804,0.7032
45deg,HL29,2,0.8300,3.9300,Mooring4,158.9091,158.9967,163.7751,0.6649
45deg,HL29,2,0.8300,3.9300,Mooring5,164.1838,164.1385,166.0423,0.2377
45deg,HL29,2,0.8300,3.9300,Mooring6,147.1848,147.1049,149.9884,0.1559
45deg,HL29,2,0.8300,3.9300,Mooring7,149.8860,149.8263,152.6997,0.3005
45deg,HL29,2,0.8300,3.9300,Mooring8,158.4101,158.4235,161.6762,0.5985
45deg,HL29,3,1.1700,4.6600,Mooring1,157.2946,157.3374,162.7200,0.7309
45deg,HL29,3,1.1700,4.6600,Mooring2,141.8534,141.9977,151.2143,0.4829
45deg,HL29,3,1.1700,4.6600,Mooring3,136.9756,137.1052,149.0201,0.7709
45deg,HL29,3,1.1700,4.6600,Mooring4,157.7866,157.8405,166.1371,0.7298
45deg,HL29,3,1.1700,4.6600,Mooring5,164.6421,164.6037,167.7413,0.2404
45deg,HL29,3,1.1700,4.6600,Mooring6,147.4278,147.2912,154.7870,0.5439
45deg,HL29,3,1.1700,4.6600,Mooring7,149.7206,149.6068,157.5165,1.1738
45deg,HL29,3,1.1700,4.6600,Mooring8,157.9371,157.9094,163.8504,0.7766
45deg,HL29,4,1.5000,5.2800,Mooring1,156.7038,158.7312,167.2060,0.7664
45deg,HL29,4,1.5000,5.2800,Mooring2,139.5354,139.6518,155.4060,1.0781
45deg,HL29,4,1.5000,5.2800,Mooring3,134.2796,131.7047,156.0527,2.0631
45deg,HL29,4,1.5000,5.2800,Mooring4,156.8164,152.6675,168.1617,0.8724
45deg,HL29,4,1.5000,5.2800,Mooring5,164.9676,166.5209,172.3665,0.5449
45deg,HL29,4,1.5000,5.2800,Mooring6,147.3035,147.2298,160.4213,1.1553
45deg,HL29,4,1.5000,5.2800,Mooring7,149.3795,147.6247,163.7499,2.6955
45deg,HL29,4,1.5000,5.2800,Mooring8,157.5219,154.8317,164.5475,0.5309
45deg,HL29,5,1.8300,5.8400,Mooring1,156.1715,170.1852,185.0310,1.3413
45deg,HL29,5,1.8300,5.8400,Mooring2,136.9681,140.7798,175.4937,4.1814
45deg,HL29,5,1.8300,5.8400,Mooring3,131.2285,120.4663,168.4284,7.4245
45deg,HL29,5,1.8300,5.8400,Mooring4,155.5500,130.6737,175.3943,6.2819
45deg,HL29,5,1.8300,5.8400,Mooring5,165.4251,176.4184,188.8896,1.2132
45deg,HL29,5,1.8300,5.8400,Mooring6,147.0972,154.3858,178.5361,1.4322
45deg,HL29,5,1.8300,5.8400,Mooring7,148.7570,142.8812,175.3958,5.6344
45deg,HL29,5,1.8300,5.8400,Mooring8,156.8404,141.8056,164.0026,0.5432
45deg,HL29,6,2.1700,6.3400,Mooring1,155.5921,173.0262,193.1916,2.3603
45deg,HL29,6,2.1700,6.3400,Mooring2,134.0987,139.4977,190.1576,4.6286
45deg,HL29,6,2.1700,6.3400,Mooring3,127.8441,115.8208,192.8655,8.3387
45deg,HL29,6,2.1700,6.3400,Mooring4,154.1508,124.0208,194.2313,12.8778
45deg,HL29,6,2.1700,6.3400,Mooring5,165.8923,179.4896,196.9093,1.4327
45deg,HL29,6,2.1700,6.3400,Mooring6,146.4422,156.4782,194.3632,3.4931
45deg,HL29,6,2.1700,6.3400,Mooring7,147.5741,141.1287,182.3977,3.7762
45deg,HL29,6,2.1700,6.3400,Mooring8,155.8889,137.7881,176.5770,5.1707
45deg,HL29,7,2.5000,6.8100,Mooring1,155.0214,176.3389,211.1713,4.2965
45deg,HL29,7,2.5000,6.8100,Mooring2,131.0938,138.4181,213.0285,8.9026
45deg,HL29,7,2.5000,6.8100,Mooring3,124.2196,111.2889,214.5663,10.1717
45deg,HL29,7,2.5000,6.8100,Mooring4,152.6490,116.7184,209.8764,12.7081
45deg,HL29,7,2.5000,6.8100,Mooring5,166.3692,182.9166,206.6534,1.7116
45deg,HL29,7,2.5000,6.8100,Mooring6,145.3054,158.8609,219.0737,2.0517
45deg,HL29,7,2.5000,6.8100,Mooring7,145.8616,139.0967,235.1317,13.8842
45deg,HL29,7,2.5000,6.8100,Mooring8,154.6826,133.2686,201.9059,10.9831
90deg,HL7,1,0.5000,1.5000,Mooring1,156.9959,156.9098,158.1500,0.1179
90deg,HL7,1,0.5000,1.5000,Mooring2,144.9045,144.7915,147.3087,0.2405
90deg,HL7,1,0.5000,1.5000,Mooring3,141.6693,141.6067,144.0449,0.2165
90deg,HL7,1,0.5000,1.5000,Mooring4,161.3071,161.3620,161.9811,0.0427
90deg,HL7,1,0.5000,1.5000,Mooring5,163.1036,163.0763,163.4671,0.0385
90deg,HL7,1,0.5000,1.5000,Mooring6,145.6154,145.6372,147.6884,0.2957
90deg,HL7,1,0.5000,1.5000,Mooring7,149.3510,149.4096,150.6865,0.1480
90deg,HL7,1,0.5000,1.5000,Mooring8,159.2956,159.3548,159.7911,0.0338
90deg,HL7,2,0.8300,1.9300,Mooring1,156.0489,155.9160,159.0114,0.2656
90deg,HL7,2,0.8300,1.9300,Mooring2,142.7637,142.5653,148.7234,0.5336
90deg,HL7,2,0.8300,1.9300,Mooring3,139.7524,139.6100,146.0510,0.5516
90deg,HL7,2,0.8300,1.9300,Mooring4,161.3067,161.3782,163.2199,0.1990
90deg,HL7,2,0.8300,1.9300,Mooring5,163.0521,163.0024,164.0307,0.0883
90deg,HL7,2,0.8300,1.9300,Mooring6,144.9051,144.8669,149.6804,0.2829
90deg,HL7,2,0.8300,1.9300,Mooring7,148.7329,148.7680,151.9732,0.2522
90deg,HL7,2,0.8300,1.9300,Mooring8,159.2024,159.2719,160.2646,0.0840
90deg,HL7,3,1.1700,2.2900,Mooring1,154.7868,154.6276,160.8140,0.5101
90deg,HL7,3,1.1700,2.2900,Mooring2,139.8208,139.6417,153.6205,1.4860
90deg,HL7,3,1.1700,2.2900,Mooring3,136.9915,136.9814,151.8942,1.5517
90deg,HL7,3,1.1700,2.2900,Mooring4,161.2032,161.3900,164.5079,0.1966
