heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
180deg,HL13,3,1.1700,3.1200,Fender4,131.1783,131.1087,136.8977,0.3696
180deg,HL13,3,1.1700,3.1200,Fender5,127.5004,127.2385,135.4855,0.7318
180deg,HL13,3,1.1700,3.1200,Fender6,123.8154,123.3710,135.7615,1.3353
180deg,HL13,4,1.5000,3.5300,Fender1,143.6676,144.2559,159.9297,1.5821
180deg,HL13,4,1.5000,3.5300,Fender2,139.5312,139.9517,151.7619,1.4663
180deg,HL13,4,1.5000,3.5300,Fender3,135.3986,135.6251,144.1910,0.9316
180deg,HL13,4,1.5000,3.5300,Fender4,131.2671,131.2403,139.6895,0.6125
180deg,HL13,4,1.5000,3.5300,Fender5,127.1384,126.8607,141.2727,1.9360
180deg,HL13,4,1.5000,3.5300,Fender6,123.0149,122.4722,143.1064,3.0141
180deg,HL13,5,1.8300,3.9100,Fender1,145.2066,143.9068,165.0544,1.3778
180deg,HL13,5,1.8300,3.9100,Fender2,140.6019,139.6095,156.0493,1.7792
180deg,HL13,5,1.8300,3.9100,Fender3,135.9874,135.1741,147.1657,1.3113
180deg,HL13,5,1.8300,3.9100,Fender4,131.3868,130.5825,142.0527,0.4660
180deg,HL13,5,1.8300,3.9100,Fender5,126.7796,125.8311,143.1592,1.6460
180deg,HL13,5,1.8300,3.9100,Fender6,122.1864,121.0714,147.0311,2.9605
180deg,HL13,6,2.1700,4.2500,Fender1,146.8867,138.4513,168.3719,2.7035
180deg,HL13,6,2.1700,4.2500,Fender2,141.7697,135.4111,158.3215,2.2370
180deg,HL13,6,2.1700,4.2500,Fender3,136.6579,132.2611,149.0305,1.4041
180deg,HL13,6,2.1700,4.2500,Fender4,131.5489,128.9777,143.0410,0.2999
180deg,HL13,6,2.1700,4.2500,Fender5,126.4430,125.6363,145.5599,1.0269
180deg,HL13,6,2.1700,4.2500,Fender6,121.3327,122.3086,152.2268,2.9853
180deg,HL13,7,2.5000,4.5600,Fender1,149.6700,130.5925,170.3473,2.9758
180deg,HL13,7,2.5000,4.5600,Fender2,143.6550,130.1563,158.7513,2.1392
180deg,HL13,7,2.5000,4.5600,Fender3,137.6428,129.7033,149.1752,1.4462
180deg,HL13,7,2.5000,4.5600,Fender4,131.6256,129.2250,146.4238,1.0502
180deg,HL13,7,2.5000,4.5600,Fender5,125.6101,128.7549,153.9078,1.8573
180deg,HL13,7,2.5000,4.5600,Fender6,119.5911,128.3809,168.5280,4.2529
180deg,HL13,8,2.8300,4.8600,Fender1,151.6603,125.7531,174.0058,4.4141
180deg,HL13,8,2.8300,4.8600,Fender2,145.0833,127.2281,159.8909,2.1415
180deg,HL13,8,2.8300,4.8600,Fender3,138.5115,128.8144,150.4712,1.7238
180deg,HL13,8,2.8300,4.8600,Fender4,131.9467,130.4982,151.9413,1.7204
180deg,HL13,8,2.8300,4.8600,Fender5,125.3878,132.2861,168.2752,4.7266
180deg,HL13,8,2.8300,4.8600,Fender6,118.8274,134.1683,184.7890,5.8145
180deg,HL13,9,3.1700,5.1300,Fender1,152.3277,124.4239,172.3237,3.0772
180deg,HL13,9,3.1700,5.1300,Fender2,145.5423,126.8033,160.7184,2.0116
180deg,HL13,9,3.1700,5.1300,Fender3,138.7708,129.4899,151.3120,0.9887
180deg,HL13,9,3.1700,5.1300,Fender4,132.0144,132.3247,156.2505,2.0939
180deg,HL13,9,3.1700,5.1300,Fender5,125.2522,135.2643,173.4845,3.2484
180deg,HL13,9,3.1700,5.1300,Fender6,118.4146,138.2117,192.7263,3.8443
180deg,HL15,1,0.5000,2.1900,Fender1,139.6293,139.7753,142.6065,0.2281
180deg,HL15,1,0.5000,2.1900,Fender2,136.7874,136.8239,138.7615,0.1829
180deg,HL15,1,0.5000,2.1900,Fender3,133.9274,133.8732,135.5142,0.1404
180deg,HL15,1,0.5000,2.1900,Fender4,131.0893,130.9243,132.9923,0.1320
180deg,HL15,1,0.5000,2.1900,Fender5,128.2432,127.9761,131.0971,0.2777
180deg,HL15,1,0.5000,2.1900,Fender6,125.3993,125.0297,129.2305,0.3960
180deg,HL15,2,0.8300,2.8300,Fender1,140.8774,141.1750,146.5095,0.3597
180deg,HL15,2,0.8300,2.8300,Fender2,137.6239,137.7791,141.5656,0.2846
180deg,HL15,2,0.8300,2.8300,Fender3,134.3729,134.3844,137.3352,0.1757
180deg,HL15,2,0.8300,2.8300,Fender4,131.1240,130.9915,134.7977,0.2255
180deg,HL15,2,0.8300,2.8300,Fender5,127.8773,127.5999,132.7203,0.4612
180deg,HL15,2,0.8300,2.8300,Fender6,124.6331,124.2107,131.1542,0.5176
180deg,HL15,3,1.1700,3.3500,Fender1,142.2450,142.7302,152.5354,0.9777
180deg,HL15,3,1.1700,3.3500,Fender2,138.5496,138.8543,146.0312,0.8168
180deg,HL15,3,1.1700,3.3500,Fender3,134.8671,134.9814,140.0343,0.5785
180deg,HL15,3,1.1700,3.3500,Fender4,131.1772,131.1106,136.8727,0.4134
180deg,HL15,3,1.1700,3.3500,Fender5,127.4986,127.2417,135.7168,0.7824
180deg,HL15,3,1.1700,3.3500,Fender6,123.8154,123.3765,136.0428,1.4600
180deg,HL15,4,1.5000,3.8000,Fender1,143.6552,144.2649,159.4003,1.3826
180deg,HL15,4,1.5000,3.8000,Fender2,139.5199,139.9668,151.7697,1.2973
180deg,HL15,4,1.5000,3.8000,Fender3,135.3962,135.6524,144.5727,0.9519
180deg,HL15,4,1.5000,3.8000,Fender4,131.2657,131.2703,139.4153,0.5811
180deg,HL15,4,1.5000,3.8000,Fender5,127.1385,126.8938,139.9794,1.4296
180deg,HL15,4,1.5000,3.8000,Fender6,123.0138,122.4346,141.2834,2.3027
180deg,HL15,5,1.8300,4.2000,Fender1,145.1956,143.5764,164.4808,2.2662
180deg,HL15,5,1.8300,4.2000,Fender2,140.5901,139.3762,156.1281,2.3591
180deg,HL15,5,1.8300,4.2000,Fender3,135.9865,134.9956,147.9612,1.4864
180deg,HL15,5,1.8300,4.2000,Fender4,131.3856,130.3940,141.9534,0.4348
180deg,HL15,5,1.8300,4.2000,Fender5,126.7786,125.7101,142.6346,1.7046
180deg,HL15,5,1.8300,4.2000,Fender6,122.1859,120.9602,145.9824,2.6980
180deg,HL15,6,2.1700,4.5600,Fender1,146.8879,137.2333,169.1319,3.1303
180deg,HL15,6,2.1700,4.5600,Fender2,141.7721,134.5572,158.0911,2.0947
180deg,HL15,6,2.1700,4.5600,Fender3,136.6588,131.7439,148.0537,1.1992
180deg,HL15,6,2.1700,4.5600,Fender4,131.5393,128.7908,144.8597,1.1377
180deg,HL15,6,2.1700,4.5600,Fender5,126.4345,125.7565,150.2675,2.6630
180deg,HL15,6,2.1700,4.5600,Fender6,121.3340,122.7653,156.4498,2.8737
180deg,HL15,7,2.5000,4.9000,Fender1,149.7022,128.7292,171.5483,4.1557
180deg,HL15,7,2.5000,4.9000,Fender2,143.6775,128.9999,159.3074,2.4841
180deg,HL15,7,2.5000,4.9000,Fender3,137.6549,129.2759,149.1316,1.6761
180deg,HL15,7,2.5000,4.9000,Fender4,131.6383,129.5718,147.6990,1.1574
180deg,HL15,7,2.5000,4.9000,Fender5,125.6045,130.0003,158.9695,2.6937
180deg,HL15,7,2.5000,4.9000,Fender6,119.5732,130.5958,170.9775,3.6831
180deg,HL15,8,2.8300,5.2200,Fender1,151.7263,125.6333,170.0535,2.8679
180deg,HL15,8,2.8300,5.2200,Fender2,145.1318,127.3180,158.4173,1.8495
180deg,HL15,8,2.8300,5.2200,Fender3,138.5373,129.2797,149.9360,0.9900
180deg,HL15,8,2.8300,5.2200,Fender4,131.9521,131.3855,153.5602,2.1163
180deg,HL15,8,2.8300,5.2200,Fender5,125.3726,133.6224,165.0836,1.9921
180deg,HL15,8,2.8300,5.2200,Fender6,118.8025,135.8817,181.6994,2.5546
180deg,HL15,9,3.1700,5.5200,Fender1,152.4346,125.6093,171.6429,2.5705
180deg,HL15,9,3.1700,5.5200,Fender2,145.6174,127.8910,159.7700,1.0765
180deg,HL15,9,3.1700,5.5200,Fender3,138.8151,130.6248,151.0836,0.5789
180deg,HL15,9,3.1700,5.5200,Fender4,132.0181,133.5264,157.7308,1.0703
180deg,HL15,9,3.1700,5.5200,Fender5,125.1964,136.4231,173.2561,1.6430
180deg,HL15,9,3.1700,5.5200,Fender6,118.2975,139.2429,191.7645,1.3308
180deg,HL17,1,0.5000,2.3300,Fender1,139.6290,139.7760,142.6189,0.2504
180deg,HL17,1,0.5000,2.3300,Fender2,136.7772,136.8244,138.7603,0.1790
180deg,HL17,1,0.5000,2.3300,Fender3,133.9272,133.8736,135.5182,0.1350
180deg,HL17,1,0.5000,2.3300,Fender4,131.0891,130.9245,132.9888,0.1328
180deg,HL17,1,0.5000,2.3300,Fender5,128.2428,127.9760,131.0835,0.2733
180deg,HL17,1,0.5000,2.3300,Fender6,125.3995,125.0295,129.2098,0.3954
180deg,HL17,2,0.8300,3.0100,Fender1,140.8763,141.1734,146.4111,0.3501
180deg,HL17,2,0.8300,3.0100,Fender2,137.6229,137.7778,141.4832,0.2790
180deg,HL17,2,0.8300,3.0100,Fender3,134.3723,134.3842,137.3121,0.1636
180deg,HL17,2,0.8300,3.0100,Fender4,131.1333,130.9922,134.7859,0.2349
180deg,HL17,2,0.8300,3.0100,Fender5,127.8865,127.6012,132.7182,0.4894
180deg,HL17,2,0.8300,3.0100,Fender6,124.6425,124.2127,131.0363,0.5105
180deg,HL17,3,1.1700,3.5600,Fender1,142.2342,142.7304,152.4373,0.9578
180deg,HL17,3,1.1700,3.5600,Fender2,138.5486,138.8550,146.1333,0.8588
180deg,HL17,3,1.1700,3.5600,Fender3,134.8660,134.9828,140.3061,0.5712
180deg,HL17,3,1.1700,3.5600,Fender4,131.1760,131.1133,136.8295,0.4148
180deg,HL17,3,1.1700,3.5600,Fender5,127.4986,127.2465,136.2510,0.9166
180deg,HL17,3,1.1700,3.5600,Fender6,123.8243,123.3827,136.6018,1.6408
180deg,HL17,4,1.5000,4.0400,Fender1,143.6544,144.3410,159.3426,1.2883
180deg,HL17,4,1.5000,4.0400,Fender2,139.5291,140.0288,151.2887,1.0964
180deg,HL17,4,1.5000,4.0400,Fender3,135.3954,135.7137,144.3754,0.8960
180deg,HL17,4,1.5000,4.0400,Fender4,131.2650,131.3121,139.2386,0.5103
180deg,HL17,4,1.5000,4.0400,Fender5,127.1475,126.8447,139.8977,1.3334
180deg,HL17,4,1.5000,4.0400,Fender6,123.0235,122.2580,141.1315,2.0083
180deg,HL17,5,1.8300,4.4700,Fender1,145.1961,142.9945,165.4563,2.0648
180deg,HL17,5,1.8300,4.4700,Fender2,140.5902,138.9478,155.9281,2.1798
180deg,HL17,5,1.8300,4.4700,Fender3,135.9867,134.6452,146.9007,0.5750
180deg,HL17,5,1.8300,4.4700,Fender4,131.3862,130.0943,142.0161,0.5920
180deg,HL17,5,1.8300,4.4700,Fender5,126.7787,125.3415,142.3544,1.2221
180deg,HL17,5,1.8300,4.4700,Fender6,122.1857,120.5912,144.3211,1.7539
180deg,HL17,6,2.1700,4.8600,Fender1,146.9016,134.7953,169.2009,4.2692
180deg,HL17,6,2.1700,4.8600,Fender2,141.7869,132.9650,158.7188,2.9682
180deg,HL17,6,2.1700,4.8600,Fender3,136.6629,130.9862,148.7368,1.5078
180deg,HL17,6,2.1700,4.8600,Fender4,131.5438,128.6662,145.3719,1.1949
180deg,HL17,6,2.1700,4.8600,Fender5,126.4291,126.3940,151.7159,2.2874
180deg,HL17,6,2.1700,4.8600,Fender6,121.3283,124.5297,158.2800,3.7694
180deg,HL17,7,2.5000,5.2200,Fender1,149.7542,127.3556,168.1861,3.7180
180deg,HL17,7,2.5000,5.2200,Fender2,143.7178,128.1531,158.2010,2.5128
180deg,HL17,7,2.5000,5.2200,Fender3,137.6784,129.0910,148.8604,1.7945
180deg,HL17,7,2.5000,5.2200,Fender4,131.6279,130.1779,149.1693,1.4802
180deg,HL17,7,2.5000,5.2200,Fender5,125.5841,131.4349,160.7712,2.6121
180deg,HL17,7,2.5000,5.2200,Fender6,119.5430,132.7629,173.5549,2.9739
180deg,HL17,8,2.8300,5.5500,Fender1,151.8223,126.2671,171.5536,3.2117
180deg,HL17,8,2.8300,5.5500,Fender2,145.1943,127.9923,158.2946,1.8699
180deg,HL17,8,2.8300,5.5500,Fender3,138.5817,130.1155,150.0469,0.6571
180deg,HL17,8,2.8300,5.5500,Fender4,131.9667,132.4273,154.0971,0.9127
180deg,HL17,8,2.8300,5.5500,Fender5,125.3583,134.7673,167.8656,2.2933
180deg,HL17,8,2.8300,5.5500,Fender6,118.7676,137.0184,183.5047,1.2424
180deg,HL17,9,3.1700,5.8700,Fender1,152.4485,125.6995,175.2754,3.8791
180deg,HL17,9,3.1700,5.8700,Fender2,145.6316,128.0016,161.0286,1.7475
180deg,HL17,9,3.1700,5.8700,Fender3,138.8205,130.7668,151.6402,0.8301
180deg,HL17,9,3.1700,5.8700,Fender4,132.0235,133.7018,157.3103,1.2695
180deg,HL17,9,3.1700,5.8700,Fender5,125.1955,136.6125,174.9892,2.1182
180deg,HL17,9,3.1700,5.8700,Fender6,118.2876,139.4537,192.7441,3.2537
180deg,HL19,1,0.5000,2.4700,Fender1,139.6283,139.7761,142.6143,0.2374
180deg,HL19,1,0.5000,2.4700,Fender2,136.7770,136.8246,138.7600,0.1776
180deg,HL19,1,0.5000,2.4700,Fender3,133.9267,133.8737,135.5128,0.1321
180deg,HL19,1,0.5000,2.4700,Fender4,131.0889,130.9247,132.9935,0.1350
180deg,HL19,1,0.5000,2.4700,Fender5,128.2425,127.9762,131.0504,0.2566
180deg,HL19,1,0.5000,2.4700,Fender6,125.4088,125.0299,129.1614,0.3846
180deg,HL19,2,0.8300,3.1800,Fender1,140.8665,141.1721,146.5191,0.3457
180deg,HL19,2,0.8300,3.1800,Fender2,137.6126,137.7768,141.5450,0.3130
180deg,HL19,2,0.8300,3.1800,Fender3,134.3719,134.3842,137.3125,0.1677
180deg,HL19,2,0.8300,3.1800,Fender4,131.1233,130.9927,134.8400,0.2453
180deg,HL19,2,0.8300,3.1800,Fender5,127.8761,127.6024,132.6621,0.4432
180deg,HL19,2,0.8300,3.1800,Fender6,124.6325,124.2144,130.7923,0.4486
180deg,HL19,3,1.1700,3.7700,Fender1,142.2329,142.7322,152.4914,0.9603
180deg,HL19,3,1.1700,3.7700,Fender2,138.5478,138.8576,146.3586,0.9007
180deg,HL19,3,1.1700,3.7700,Fender3,134.8654,134.9862,140.5153,0.6390
180deg,HL19,3,1.1700,3.7700,Fender4,131.1854,131.1184,136.9764,0.4692
180deg,HL19,3,1.1700,3.7700,Fender5,127.5079,127.2540,135.8607,0.8279
180deg,HL19,3,1.1700,3.7700,Fender6,123.8340,123.3940,136.2516,1.6025
180deg,HL19,4,1.5000,4.2700,Fender1,143.6547,144.2904,159.0011,1.2787
180deg,HL19,4,1.5000,4.2700,Fender2,139.5187,140.0976,151.1547,1.0305
180deg,HL19,4,1.5000,4.2700,Fender3,135.3850,135.8344,143.9062,0.5685
180deg,HL19,4,1.5000,4.2700,Fender4,131.2647,131.4127,139.7208,0.5151
180deg,HL19,4,1.5000,4.2700,Fender5,127.1377,126.7908,140.2005,1.5394
180deg,HL19,4,1.5000,4.2700,Fender6,123.0233,121.9922,141.2051,1.9639
180deg,HL19,5,1.8300,4.7200,Fender1,145.2084,142.0686,164.1824,2.3115
180deg,HL19,5,1.8300,4.7200,Fender2,140.5915,138.3030,155.0621,1.7907
180deg,HL19,5,1.8300,4.7200,Fender3,135.9878,134.0819,146.4248,0.7768
180deg,HL19,5,1.8300,4.7200,Fender4,131.3772,129.5237,142.0934,0.5869
180deg,HL19,5,1.8300,4.7200,Fender5,126.7803,124.8848,141.3478,0.7360
180deg,HL19,5,1.8300,4.7200,Fender6,122.1775,120.3656,144.6953,1.4513
180deg,HL19,6,2.1700,5.1300,Fender1,146.9283,131.9393,165.6012,2.8685
180deg,HL19,6,2.1700,5.1300,Fender2,141.8015,131.0944,155.8423,1.9825
180deg,HL19,6,2.1700,5.1300,Fender3,136.6694,130.0101,147.3137,1.2099
180deg,HL19,6,2.1700,5.1300,Fender4,131.5403,128.7816,145.2484,0.6091
180deg,HL19,6,2.1700,5.1300,Fender5,126.4248,127.9484,153.7929,2.1445
180deg,HL19,6,2.1700,5.1300,Fender6,121.3041,127.3435,163.5888,3.4071
180deg,HL19,7,2.5000,5.5200,Fender1,149.8273,127.0788,166.9738,2.3131
180deg,HL19,7,2.5000,5.5200,Fender2,143.7710,128.1552,157.3657,1.5137
180deg,HL19,7,2.5000,5.5200,Fender3,137.7106,129.5462,148.3544,0.3195
180deg,HL19,7,2.5000,5.5200,Fender4,131.6411,131.1387,151.3026,0.7851
180deg,HL19,7,2.5000,5.5200,Fender5,125.5679,132.7964,161.7260,2.1684
180deg,HL19,7,2.5000,5.5200,Fender6,119.4967,134.3917,174.1606,1.6835
180deg,HL19,8,2.8300,5.8700,Fender1,151.9355,127.3359,173.6937,3.9074
180deg,HL19,8,2.8300,5.8700,Fender2,145.2794,128.9817,160.5753,2.4131
180deg,HL19,8,2.8300,5.8700,Fender3,138.6262,131.1133,149.5076,1.0872
180deg,HL19,8,2.8300,5.8700,Fender4,131.9809,133.3959,155.9417,1.1911
180deg,HL19,8,2.8300,5.8700,Fender5,125.3428,135.6609,169.9872,1.2886
180deg,HL19,8,2.8300,5.8700,Fender6,118.7117,137.8211,186.5059,2.0216
180deg,HL19,9,3.1700,6.2100,Fender1,152.7337,128.0018,168.2328,1.5990
180deg,HL19,9,3.1700,6.2100,Fender2,145.8254,130.0913,157.7142,1.6960
180deg,HL19,9,3.1700,6.2100,Fender3,138.9311,132.6546,151.8958,1.3052
180deg,HL19,9,3.1700,6.2100,Fender4,131.9973,135.3589,158.4328,0.7631
180deg,HL19,9,3.1700,6.2100,Fender5,125.0052,138.0317,178.3385,2.7553
180deg,HL19,9,3.1700,6.2100,Fender6,118.0084,140.6360,199.4363,4.6079
180deg,HL21,1,0.5000,2.5900,Fender1,139.6283,139.7757,142.6050,0.2257
180deg,HL21,1,0.5000,2.5900,Fender2,136.7860,136.8237,138.7511,0.1752
180deg,HL21,1,0.5000,2.5900,Fender3,133.9364,133.8737,135.5197,0.1316
180deg,HL21,1,0.5000,2.5900,Fender4,131.0887,130.9248,132.9988,0.1341
180deg,HL21,1,0.5000,2.5900,Fender5,128.2528,127.9771,131.0207,0.2573
180deg,HL21,1,0.5000,2.5900,Fender6,125.4090,125.0304,129.1140,0.3672
180deg,HL21,2,0.8300,3.3500,Fender1,140.8655,141.1711,146.5208,0.3431
180deg,HL21,2,0.8300,3.3500,Fender2,137.6125,137.7768,141.7144,0.3494
180deg,HL21,2,0.8300,3.3500,Fender3,134.3718,134.3844,137.3517,0.1852
180deg,HL21,2,0.8300,3.3500,Fender4,131.1330,130.9935,134.8224,0.2779
180deg,HL21,2,0.8300,3.3500,Fender5,127.8857,127.6035,132.7489,0.4113
180deg,HL21,2,0.8300,3.3500,Fender6,124.6517,124.2162,131.0651,0.4981
180deg,HL21,3,1.1700,3.9600,Fender1,142.2325,142.7364,152.0696,0.7479
180deg,HL21,3,1.1700,3.9600,Fender2,138.5475,138.8621,146.1614,0.7611
180deg,HL21,3,1.1700,3.9600,Fender3,134.8651,134.9920,140.3895,0.6625
180deg,HL21,3,1.1700,3.9600,Fender4,131.1852,131.1262,137.0261,0.4009
180deg,HL21,3,1.1700,3.9600,Fender5,127.5076,127.2652,136.4108,0.9268
180deg,HL21,3,1.1700,3.9600,Fender6,123.8336,123.4093,136.7698,1.5504
180deg,HL21,4,1.5000,4.4900,Fender1,143.6551,144.3131,159.2729,1.4546
180deg,HL21,4,1.5000,4.4900,Fender2,139.5190,140.2458,152.1183,1.9599
180deg,HL21,4,1.5000,4.4900,Fender3,135.3856,135.9839,145.1864,1.2043
180deg,HL21,4,1.5000,4.4900,Fender4,131.2648,131.4757,139.6655,0.3497
180deg,HL21,4,1.5000,4.4900,Fender5,127.1376,126.4265,139.9242,1.1938
180deg,HL21,4,1.5000,4.4900,Fender6,123.0239,121.3622,140.4937,1.5248
180deg,HL21,5,1.8300,4.9700,Fender1,145.2199,139.9826,165.7027,3.9637
180deg,HL21,5,1.8300,4.9700,Fender2,140.6045,136.7586,155.9584,2.7294
180deg,HL21,5,1.8300,4.9700,Fender3,135.9913,133.0034,146.4350,1.1662
180deg,HL21,5,1.8300,4.9700,Fender4,131.3803,128.7791,142.8098,1.3798
180deg,HL21,5,1.8300,4.9700,Fender5,126.7729,124.4891,144.1324,1.7798
180deg,HL21,5,1.8300,4.9700,Fender6,122.1703,120.9358,147.6613,2.1632
180deg,HL21,6,2.1700,5.4000,Fender1,146.9676,128.9724,164.4451,3.1909
180deg,HL21,6,2.1700,5.4000,Fender2,141.8226,129.0968,155.8100,1.9735
180deg,HL21,6,2.1700,5.4000,Fender3,136.6883,129.2128,147.2879,0.7744
180deg,HL21,6,2.1700,5.4000,Fender4,131.5486,129.5440,148.9370,1.0654
180deg,HL21,6,2.1700,5.4000,Fender5,126.4128,130.0920,158.7445,3.4343
180deg,HL21,6,2.1700,5.4000,Fender6,121.2830,130.6758,166.8454,3.1923
180deg,HL21,7,2.5000,5.8000,Fender1,149.9251,127.5336,167.1655,2.8676
180deg,HL21,7,2.5000,5.8000,Fender2,143.8327,128.6983,156.0578,1.8349
180deg,HL21,7,2.5000,5.8000,Fender3,137.7302,130.3102,148.2944,0.6202
180deg,HL21,7,2.5000,5.8000,Fender4,131.6405,132.1005,152.2364,1.1521
180deg,HL21,7,2.5000,5.8000,Fender5,125.5462,133.8604,163.6494,1.9583
180deg,HL21,7,2.5000,5.8000,Fender6,119.4651,135.5201,177.5632,2.0039
180deg,HL21,8,2.8300,6.1700,Fender1,152.0544,128.4114,172.2982,2.8755
180deg,HL21,8,2.8300,6.1700,Fender2,145.3676,129.9501,159.8311,2.1469
180deg,HL21,8,2.8300,6.1700,Fender3,138.6845,131.9973,149.6067,0.8377
180deg,HL21,8,2.8300,6.1700,Fender4,131.9997,134.1776,156.2661,0.8369
180deg,HL21,8,2.8300,6.1700,Fender5,125.3321,136.3183,171.1963,2.1477
180deg,HL21,8,2.8300,6.1700,Fender6,118.6612,138.3649,190.8517,3.8159
180deg,HL21,9,3.1700,6.5300,Fender1,152.9334,128.7862,168.6709,0.7991
180deg,HL21,9,3.1700,6.5300,Fender2,145.9748,130.8340,156.7541,0.5451
180deg,HL21,9,3.1700,6.5300,Fender3,139.0075,133.3370,151.5649,0.6831
180deg,HL21,9,3.1700,6.5300,Fender4,131.9523,136.0063,159.5923,0.7940
180deg,HL21,9,3.1700,6.5300,Fender5,124.9011,138.6625,181.5236,3.3392
180deg,HL21,9,3.1700,6.5300,Fender6,117.7880,141.2741,203.5762,5.3706
180deg,HL23,1,0.5000,2.7100,Fender1,139.6283,139.7756,142.5911,0.2159
180deg,HL23,1,0.5000,2.7100,Fender2,136.7763,136.8238,138.7397,0.1564
180deg,HL23,1,0.5000,2.7100,Fender3,133.9364,133.8738,135.5031,0.1223
180deg,HL23,1,0.5000,2.7100,Fender4,131.0888,130.9253,133.0443,0.1442
180deg,HL23,1,0.5000,2.7100,Fender5,128.2528,127.9777,130.9886,0.2465
180deg,HL23,1,0.5000,2.7100,Fender6,125.4185,125.0311,129.0607,0.3312
180deg,HL23,2,0.8300,3.5000,Fender1,140.8651,141.1708,146.5676,0.3266
180deg,HL23,2,0.8300,3.5000,Fender2,137.6119,137.7767,141.8046,0.3640
180deg,HL23,2,0.8300,3.5000,Fender3,134.3715,134.3850,137.3593,0.1940
180deg,HL23,2,0.8300,3.5000,Fender4,131.1327,130.9945,134.8111,0.2761
180deg,HL23,2,0.8300,3.5000,Fender5,127.8855,127.6050,132.8209,0.4389
180deg,HL23,2,0.8300,3.5000,Fender6,124.6513,124.2183,131.1960,0.5296
180deg,HL23,3,1.1700,4.1500,Fender1,142.2322,142.7432,151.5543,0.5997
180deg,HL23,3,1.1700,4.1500,Fender2,138.5471,138.8692,145.7064,0.7091
180deg,HL23,3,1.1700,4.1500,Fender3,134.8648,135.0009,140.2710,0.5997
180deg,HL23,3,1.1700,4.1500,Fender4,131.1849,131.1389,136.9920,0.4536
180deg,HL23,3,1.1700,4.1500,Fender5,127.5070,127.2836,136.3739,0.9361
180deg,HL23,3,1.1700,4.1500,Fender6,123.8334,123.4359,136.6395,1.4253
180deg,HL23,4,1.5000,4.7000,Fender1,143.6556,144.3835,159.8445,1.8596
180deg,HL23,4,1.5000,4.7000,Fender2,139.5192,140.3152,152.9652,1.9629
180deg,HL23,4,1.5000,4.7000,Fender3,135.3863,135.9728,145.8462,1.3245
180deg,HL23,4,1.5000,4.7000,Fender4,131.2654,130.9200,140.1306,0.5365
180deg,HL23,4,1.5000,4.7000,Fender5,127.1385,125.6364,139.4677,1.3481
180deg,HL23,4,1.5000,4.7000,Fender6,123.0147,120.6587,138.9529,1.4806
180deg,HL23,5,1.8300,5.2000,Fender1,145.2348,136.9954,167.2540,4.7445
180deg,HL23,5,1.8300,5.2000,Fender2,140.6183,134.7048,156.8638,2.9747
180deg,HL23,5,1.8300,5.2000,Fender3,135.9943,131.6651,146.6356,0.8140
180deg,HL23,5,1.8300,5.2000,Fender4,131.3835,128.0996,142.5684,1.0239
180deg,HL23,5,1.8300,5.2000,Fender5,126.7660,125.2328,148.1983,3.2799
180deg,HL23,5,1.8300,5.2000,Fender6,122.1622,122.9350,154.5021,4.5734
180deg,HL23,6,2.1700,5.6500,Fender1,147.0078,127.9841,162.6966,2.5930
180deg,HL23,6,2.1700,5.6500,Fender2,141.8504,128.5429,154.4396,1.5430
180deg,HL23,6,2.1700,5.6500,Fender3,136.6979,129.3599,146.5520,0.3972
180deg,HL23,6,2.1700,5.6500,Fender4,131.5486,130.3863,150.5452,1.4530
180deg,HL23,6,2.1700,5.6500,Fender5,126.4018,131.4941,158.9574,2.3584
180deg,HL23,6,2.1700,5.6500,Fender6,121.2615,132.5350,171.3237,3.3897
180deg,HL23,7,2.5000,6.0700,Fender1,150.0174,128.3710,163.9913,1.2264
180deg,HL23,7,2.5000,6.0700,Fender2,143.8896,129.4940,155.6381,1.7598
180deg,HL23,7,2.5000,6.0700,Fender3,137.7643,131.1038,148.5640,0.9261
180deg,HL23,7,2.5000,6.0700,Fender4,131.6446,132.8657,152.9002,1.0171
180deg,HL23,7,2.5000,6.0700,Fender5,125.5307,134.5747,164.0806,1.9628
180deg,HL23,7,2.5000,6.0700,Fender6,119.4100,136.1753,177.2880,1.9634
180deg,HL23,8,2.8300,6.4600,Fender1,150.7489,129.2002,171.2524,3.3981
180deg,HL23,8,2.8300,6.4600,Fender2,144.4530,130.6979,159.4555,2.2483
180deg,HL23,8,2.8300,6.4600,Fender3,138.1545,132.6871,150.5035,0.9620
180deg,HL23,8,2.8300,6.4600,Fender4,131.8708,134.8332,156.1694,0.7703
180deg,HL23,8,2.8300,6.4600,Fender5,125.5930,136.9561,171.7211,1.7841
180deg,HL23,8,2.8300,6.4600,Fender6,119.3120,139.0098,189.9484,3.6391
180deg,HL23,9,3.1700,6.8300,Fender1,153.1494,129.1870,170.9712,2.5026
180deg,HL23,9,3.1700,6.8300,Fender2,146.1409,131.2943,156.1569,0.5154
180deg,HL23,9,3.1700,6.8300,Fender3,139.0307,133.8285,152.3107,0.7144
180deg,HL23,9,3.1700,6.8300,Fender4,131.9165,136.5733,161.5136,2.0900
180deg,HL23,9,3.1700,6.8300,Fender5,124.8066,139.3361,182.7893,3.5850
180deg,HL23,9,3.1700,6.8300,Fender6,117.5837,142.0408,205.5100,5.0692
